clinvar,mane,mane_aa,alphafold
191366,NM_015662.3,NP_056477.1,AF-Q9UG01-F1
191367,NM_015662.3,NP_056477.1,AF-Q9UG01-F1
191368,NM_015662.3,NP_056477.1,AF-Q9UG01-F1
191369,NM_015662.3,NP_056477.1,AF-Q9UG01-F1
191370,NM_015662.3,NP_056477.1,AF-Q9UG01-F1
191371,NM_024665.7,NP_078941.2,AF-Q9BZK7-F1
191375,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
191374,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
192231,NM_194292.3,NP_919268.1,AF-Q6UVJ0-F1
192239,NM_001349884.2,NP_001336813.1,AF-A0A024R0B7-F1
192237,NM_001349884.2,NP_001336813.1,AF-A0A024R0B7-F1
192238,NM_001349884.2,NP_001336813.1,AF-A0A024R0B7-F1
192235,NM_001349884.2,NP_001336813.1,AF-A0A024R0B7-F1
192242,NM_018965.4,NP_061838.1,AF-Q5TCX1-F1
192241,NM_018965.4,NP_061838.1,AF-Q5TCX1-F1
192245,NM_212482.4,NP_997647.2,AF-P02751-F1
192244,NM_212482.4,NP_997647.2,AF-P02751-F1
192251,NM_001958.5,NP_001949.1,AF-Q05639-F1
192252,NM_001958.5,NP_001949.1,AF-Q05639-F1
192255,NM_001378969.1,NP_001365898.1,AF-Q9UK17-F1
192256,NM_145068.4,NP_659505.1,AF-Q8NET8-F1
192257,NM_145068.4,NP_659505.1,AF-Q8NET8-F1
192271,NM_199334.5,NP_955366.1,AF-Q6FH41-F1
192272,NM_199334.5,NP_955366.1,AF-Q6FH41-F1
192273,NM_199334.5,NP_955366.1,AF-Q6FH41-F1
192289,NM_001110792.2,NP_001104262.1,AF-A0A140VKC4-F1
192295,NM_194277.3,NP_919253.1,AF-Q6ZUT3-F1
192300,NM_004523.4,NP_004514.2,AF-P52732-F1
192301,NM_004523.4,NP_004514.2,AF-P52732-F1
192303,NM_004736.4,NP_004727.2,AF-A0A024R911-F1
192304,NM_004736.4,NP_004727.2,AF-A0A024R911-F1
192305,NM_004736.4,NP_004727.2,AF-A0A024R911-F1
192306,NM_004736.4,NP_004727.2,AF-A0A024R911-F1
192315,NM_018942.3,NP_061815.2,AF-Q9NP08-F1
192322,NM_006158.5,NP_006149.2,AF-P07196-F1
192323,NM_017649.5,NP_060119.3,AF-Q9H8M5-F1
192324,NM_017649.5,NP_060119.3,AF-Q9H8M5-F1
192325,NM_017649.5,NP_060119.3,AF-Q9H8M5-F1
192333,NM_020964.3,NP_066015.2,AF-Q9HCE0-F1
192337,NM_005859.5,NP_005850.1,AF-Q00577-F1
192338,NM_005859.5,NP_005850.1,AF-Q00577-F1
192334,NM_005859.5,NP_005850.1,AF-Q00577-F1
192350,NM_001372066.1,NP_001358995.1,AF-A0A6E1XE14-F1
192351,NM_001372066.1,NP_001358995.1,AF-A0A6E1XE14-F1
192368,NM_003042.4,NP_003033.3,AF-A0A024R2K8-F1
192369,NM_003042.4,NP_003033.3,AF-A0A024R2K8-F1
192370,NM_003042.4,NP_003033.3,AF-A0A024R2K8-F1
192372,NM_003042.4,NP_003033.3,AF-A0A024R2K8-F1
192376,NM_006744.4,NP_006735.2,AF-P02753-F1
192377,NM_006744.4,NP_006735.2,AF-P02753-F1
192382,NM_006978.3,NP_008909.1,AF-O15541-F1
192383,NM_006087.4,NP_006078.2,AF-P04350-F1
192384,NM_000135.4,NP_000126.2,AF-O15360-F1
192393,NM_013328.4,NP_037460.2,AF-A0A0S2Z5U6-F1
192394,NM_013328.4,NP_037460.2,AF-A0A0S2Z5U6-F1
193020,NM_000921.5,NP_000912.3,AF-Q14432-F1
193021,NM_000921.5,NP_000912.3,AF-Q14432-F1
193022,NM_000921.5,NP_000912.3,AF-Q14432-F1
193023,NM_000921.5,NP_000912.3,AF-Q14432-F1
193024,NM_000921.5,NP_000912.3,AF-Q14432-F1
193025,NM_000921.5,NP_000912.3,AF-Q14432-F1
193027,NM_138395.4,NP_612404.1,AF-Q96GW9-F1
193033,NM_000033.4,NP_000024.2,AF-P33897-F1
193035,NM_000033.4,NP_000024.2,AF-P33897-F1
193037,NM_000070.3,NP_000061.1,AF-P20807-F1
193038,NM_000070.3,NP_000061.1,AF-P20807-F1
193054,NM_000153.4,NP_000144.2,AF-A0A0A0MQV0-F1
193057,NM_000169.3,NP_000160.1,AF-P06280-F1
193061,NM_000203.5,NP_000194.2,AF-P35475-F1
193118,NM_000551.4,NP_000542.1,AF-A0A024R2F2-F1
193191,NM_001184880.2,NP_001171809.1,AF-Q8TAB3-F1
193204,NM_001399.5,NP_001390.1,AF-Q92838-F1
193250,NM_003060.4,NP_003051.1,AF-O76082-F1
193253,NM_003119.4,NP_003110.1,AF-Q9UQ90-F1
193272,NM_004260.4,NP_004251.4,AF-O94761-F1
193349,NM_006517.5,NP_006508.2,AF-P36021-F1
193350,NM_006517.5,NP_006508.2,AF-P36021-F1
193419,NM_019109.5,NP_061982.3,AF-Q9BT22-F1
193438,NM_020751.3,NP_065802.1,AF-A0A024RDW5-F1
193494,NM_139058.3,NP_620689.1,AF-Q96QS3-F1
193517,NM_198586.3,NP_940988.2,AF-Q6VVB1-F1
193547,NM_000033.4,NP_000024.2,AF-P33897-F1
193560,NM_000155.4,NP_000146.2,AF-A0A0S2Z3Y7-F1
193563,NM_000181.4,NP_000172.2,AF-P08236-F1
193564,NM_000182.5,NP_000173.2,AF-E9KL44-F1
193566,NM_000214.3,NP_000205.1,AF-P78504-F1
193580,NM_000350.3,NP_000341.2,AF-P78363-F1
193689,NM_006516.4,NP_006507.2,AF-P11166-F1
193720,NM_015629.4,NP_056444.3,AF-Q8WWY3-F1
193734,NM_001040142.2,NP_001035232.1,AF-Q99250-F1
193792,NM_000070.3,NP_000061.1,AF-P20807-F1
193797,NM_000155.4,NP_000146.2,AF-A0A0S2Z3Y7-F1
193798,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
193799,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
193800,NM_000203.5,NP_000194.2,AF-P35475-F1
193849,NM_001844.5,NP_001835.3,AF-P02458-F1
193851,NM_001848.3,NP_001839.2,AF-A0A384P5H7-F1
193898,NM_014874.4,NP_055689.1,AF-O95140-F1
193913,NM_020166.5,NP_064551.3,AF-A0A0S2Z693-F1
193976,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
194033,NM_001182.5,NP_001173.2,AF-P49419-F1
194040,NM_001848.3,NP_001839.2,AF-A0A384P5H7-F1
194042,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
194049,NM_001323289.2,NP_001310218.1,AF-O76039-F1
194102,NM_017777.4,NP_060247.2,AF-Q9NXB0-F1
194107,NM_019109.5,NP_061982.3,AF-Q9BT22-F1
194109,NM_020751.3,NP_065802.1,AF-A0A024RDW5-F1
194114,NM_022132.5,NP_071415.1,AF-A0A140VK29-F1
194115,NM_022336.4,NP_071731.1,AF-Q9UNE0-F1
194154,NM_000152.5,NP_000143.2,AF-P10253-F1
194165,NM_000287.4,NP_000278.3,AF-A0A024RD09-F1
194181,NM_000532.5,NP_000523.2,AF-P05166-F1
194218,NM_004463.3,NP_004454.2,AF-A0A024R9Y5-F1
194287,NM_194318.4,NP_919299.3,AF-Q6Y288-F1
194317,NM_000018.4,NP_000009.1,AF-P49748-F1
194320,NM_000093.5,NP_000084.3,AF-P20908-F1
194366,NM_001848.3,NP_001839.2,AF-A0A384P5H7-F1
194389,NM_005609.4,NP_005600.1,AF-P11217-F1
194404,NM_014425.5,NP_055240.2,AF-A0A024R153-F1
194442,NM_147127.5,NP_667338.3,AF-Q86UK5-F1
194466,NM_000276.4,NP_000267.2,AF-Q01968-F1
194471,NM_000392.5,NP_000383.2,AF-Q92887-F1
194473,NM_000440.3,NP_000431.2,AF-P16499-F1
194555,NM_001040142.2,NP_001035232.1,AF-Q99250-F1
194566,NM_001349338.3,NP_001336267.1,AF-Q548T7-F1
194626,NM_002863.5,NP_002854.3,AF-P06737-F1
194672,NM_022455.5,NP_071900.2,AF-Q96L73-F1
194688,NM_213599.3,NP_998764.1,AF-Q75V66-F1
194694,NM_000090.4,NP_000081.2,AF-P02461-F1
194704,NM_000276.4,NP_000267.2,AF-Q01968-F1
194805,NM_213599.3,NP_998764.1,AF-Q75V66-F1
194808,NM_000182.5,NP_000173.2,AF-E9KL44-F1
194810,NM_000271.5,NP_000262.2,AF-O15118-F1
194811,NM_000321.3,NP_000312.2,AF-A0A024RDV3-F1
194828,NM_001844.5,NP_001835.3,AF-P02458-F1
194859,NM_001077365.2,NP_001070833.1,AF-A0A140VKE0-F1
194896,NM_001349338.3,NP_001336267.1,AF-Q548T7-F1
194917,NM_000182.5,NP_000173.2,AF-E9KL44-F1
194962,NM_001077365.2,NP_001070833.1,AF-A0A140VKE0-F1
195020,NM_000153.4,NP_000144.2,AF-A0A0A0MQV0-F1
195024,NM_000162.5,NP_000153.1,AF-P35557-F1
195025,NM_000166.6,NP_000157.1,AF-A0A654ICJ7-F1
195026,NM_000169.3,NP_000160.1,AF-P06280-F1
195028,NM_000169.3,NP_000160.1,AF-P06280-F1
195033,NM_000191.3,NP_000182.2,AF-P35914-F1
195052,NM_000264.5,NP_000255.2,AF-Q13635-F1
195148,NM_001844.5,NP_001835.3,AF-P02458-F1
195200,NM_001367721.1,NP_001354650.1,AF-O14936-F1
195205,NM_004004.6,NP_003995.2,AF-H9U1J4-F1
195258,NM_001354768.3,NP_001341697.1,AF-P54845-F1
195355,NM_020366.4,NP_065099.3,AF-Q96KN7-F1
195377,NM_024529.5,NP_078805.3,AF-Q6P1J9-F1
195415,NM_152618.3,NP_689831.2,AF-Q6ZW61-F1
195441,NM_198525.3,NP_940927.2,AF-Q2M1P5-F1
195450,NM_000070.3,NP_000061.1,AF-P20807-F1
195456,NM_000282.4,NP_000273.2,AF-P05165-F1
195504,NM_001077365.2,NP_001070833.1,AF-A0A140VKE0-F1
195505,NM_001077365.2,NP_001070833.1,AF-A0A140VKE0-F1
195522,NM_017950.4,NP_060420.2,AF-Q4G0X9-F1
195559,NM_000276.4,NP_000267.2,AF-Q01968-F1
195576,NM_001165963.4,NP_001159435.1,AF-P35498-F1
195584,NM_001844.5,NP_001835.3,AF-P02458-F1
195630,NM_153240.5,NP_694972.3,AF-Q7Z494-F1
195641,NM_000070.3,NP_000061.1,AF-P20807-F1
195649,NM_000392.5,NP_000383.2,AF-Q92887-F1
195663,NM_001127222.2,NP_001120694.1,AF-O00555-F1
195726,NM_000321.3,NP_000312.2,AF-A0A024RDV3-F1
195742,NM_001844.5,NP_001835.3,AF-P02458-F1
195743,NM_001844.5,NP_001835.3,AF-P02458-F1
195835,NM_020366.4,NP_065099.3,AF-Q96KN7-F1
195894,NM_014780.5,NP_055595.2,AF-Q14999-F1
195935,NM_001127222.2,NP_001120694.1,AF-O00555-F1
195940,NM_001165963.4,NP_001159435.1,AF-P35498-F1
196013,NM_001170629.2,NP_001164100.1,AF-Q9HCK8-F1
196016,NM_001844.5,NP_001835.3,AF-P02458-F1
196112,NM_001844.5,NP_001835.3,AF-P02458-F1
196135,NM_014639.4,NP_055454.1,AF-Q6PGP7-F1
196158,NM_000089.4,NP_000080.2,AF-P08123-F1
196168,NM_001844.5,NP_001835.3,AF-P02458-F1
196180,NM_014714.4,NP_055529.2,AF-Q96RY7-F1
196198,NM_000019.4,NP_000010.1,AF-A0A140VJX1-F1
196225,NM_000169.3,NP_000160.1,AF-P06280-F1
196226,NM_000169.3,NP_000160.1,AF-P06280-F1
196251,NM_000321.3,NP_000312.2,AF-A0A024RDV3-F1
196282,NM_000539.3,NP_000530.1,AF-P08100-F1
196284,NM_000551.4,NP_000542.1,AF-A0A024R2F2-F1
196286,NM_000642.3,NP_000633.2,AF-P35573-F1
196311,NM_001100.4,NP_001091.1,AF-P68133-F1
196375,NM_004187.5,NP_004178.2,AF-P41229-F1
196474,NM_016180.5,NP_057264.4,AF-A0A076YIB8-F1
196495,NM_020166.5,NP_064551.3,AF-A0A0S2Z693-F1
196497,NM_020347.4,NP_065080.1,AF-Q9NQ48-F1
196498,NM_020549.5,NP_065574.4,AF-P28329-F1
196540,NM_030665.4,NP_109590.3,AF-Q7Z5J4-F1
196609,NM_000350.3,NP_000341.2,AF-P78363-F1
196679,NM_001844.5,NP_001835.3,AF-P02458-F1
196726,NM_000089.4,NP_000080.2,AF-P08123-F1
196905,NM_005120.3,NP_005111.2,AF-Q93074-F1
196934,NM_000089.4,NP_000080.2,AF-P08123-F1
197001,NM_001844.5,NP_001835.3,AF-P02458-F1
197025,NM_000548.5,NP_000539.2,AF-P49815-F1
197044,NM_025114.4,NP_079390.3,AF-O15078-F1
197055,NM_000350.3,NP_000341.2,AF-P78363-F1
197065,NM_001844.5,NP_001835.3,AF-P02458-F1
197096,NM_000033.4,NP_000024.2,AF-P33897-F1
197113,NM_000169.3,NP_000160.1,AF-P06280-F1
197126,NM_000282.4,NP_000273.2,AF-P05165-F1
197145,NM_000454.5,NP_000445.1,AF-P00441-F1
197184,NM_005476.7,NP_005467.1,AF-Q9Y223-F1
197187,NM_001165963.4,NP_001159435.1,AF-P35498-F1
197210,NM_003000.3,NP_002991.2,AF-P21912-F1
197228,NM_004187.5,NP_004178.2,AF-P41229-F1
197248,NM_005055.5,NP_005046.2,AF-A0A0S2Z4F8-F1
197253,NM_005477.3,NP_005468.1,AF-Q9Y3Q4-F1
197291,NM_012463.4,NP_036595.2,AF-Q9Y487-F1
197347,NM_024301.5,NP_077277.1,AF-A0A024R0R7-F1
197369,NM_001159773.2,NP_001153245.1,AF-A0A024R8U8-F1
197451,NM_000089.4,NP_000080.2,AF-P08123-F1
197497,NM_000260.4,NP_000251.3,AF-Q13402-F1
197503,NM_001844.5,NP_001835.3,AF-P02458-F1
197564,NM_001844.5,NP_001835.3,AF-P02458-F1
197581,NM_000093.5,NP_000084.3,AF-P20908-F1
197616,NM_000016.6,NP_000007.1,AF-A0A0S2Z366-F1
197625,NM_000071.3,NP_000062.1,AF-P35520-F1
197631,NM_000143.4,NP_000134.2,AF-A0A0S2Z4C3-F1
197637,NM_000169.3,NP_000160.1,AF-P06280-F1
197638,NM_000169.3,NP_000160.1,AF-P06280-F1
197639,NM_000169.3,NP_000160.1,AF-P06280-F1
197644,NM_000203.5,NP_000194.2,AF-P35475-F1
197658,NM_000303.3,NP_000294.1,AF-A0A0S2Z4J6-F1
197659,NM_000303.3,NP_000294.1,AF-A0A0S2Z4J6-F1
197669,NM_000433.4,NP_000424.2,AF-A0A0S2Z457-F1
197732,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
197858,NM_024312.5,NP_077288.2,AF-Q3T906-F1
197891,NM_172107.4,NP_742105.1,AF-O43526-F1
198025,NM_000016.6,NP_000007.1,AF-A0A0S2Z366-F1
198029,NM_000019.4,NP_000010.1,AF-A0A140VJX1-F1
198030,NM_000019.4,NP_000010.1,AF-A0A140VJX1-F1
198046,NM_000147.5,NP_000138.2,AF-P04066-F1
198052,NM_000169.3,NP_000160.1,AF-P06280-F1
198053,NM_000169.3,NP_000160.1,AF-P06280-F1
198095,NM_000543.5,NP_000534.3,AF-P17405-F1
198136,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
198157,NM_001032221.6,NP_001027392.1,AF-P61764-F1
198187,NM_005902.4,NP_005893.1,AF-A0A024R5Z3-F1
198252,NM_022132.5,NP_071415.1,AF-A0A140VK29-F1
198254,NM_022464.5,NP_071909.1,AF-A0A0S2Z6B4-F1
198386,NM_054012.4,NP_446464.1,AF-P00966-F1
198394,NM_000155.4,NP_000146.2,AF-A0A0S2Z3Y7-F1
198396,NM_000159.4,NP_000150.1,AF-A0A024R7F9-F1
198399,NM_000169.3,NP_000160.1,AF-P06280-F1
198400,NM_000169.3,NP_000160.1,AF-P06280-F1
198401,NM_000169.3,NP_000160.1,AF-P06280-F1
198406,NM_000203.5,NP_000194.2,AF-P35475-F1
198428,NM_000532.5,NP_000523.2,AF-P05166-F1
198438,NM_000843.4,NP_000834.2,AF-O15303-F1
198473,NM_001849.4,NP_001840.3,AF-A0A384MDP3-F1
198480,NM_002225.5,NP_002216.3,AF-A0A0A0MT83-F1
198565,NM_015404.4,NP_056219.3,AF-Q9P202-F1
198578,NM_020166.5,NP_064551.3,AF-A0A0S2Z693-F1
198610,NM_001177316.2,NP_001170787.2,AF-Q8N130-F1
198687,NM_000033.4,NP_000024.2,AF-P33897-F1
198695,NM_000202.8,NP_000193.1,AF-P22304-F1
198702,NM_000271.5,NP_000262.2,AF-O15118-F1
198720,NM_000350.3,NP_000341.2,AF-P78363-F1
198728,NM_001278116.2,NP_001265045.1,AF-P32004-F1
198742,NM_000548.5,NP_000539.2,AF-P49815-F1
198757,NM_000157.4,NP_000148.2,AF-A0A068F658-F1
198842,NM_006516.4,NP_006507.2,AF-P11166-F1
198864,NM_014795.4,NP_055610.1,AF-O60315-F1
198867,NM_014795.4,NP_055610.1,AF-O60315-F1
198883,NM_001353214.3,NP_001340143.1,AF-A0A6Q8PF81-F1
198988,NM_000071.3,NP_000062.1,AF-P35520-F1
198999,NM_000214.3,NP_000205.1,AF-P78504-F1
199031,NM_000512.5,NP_000503.1,AF-P34059-F1
199049,NM_001023570.4,NP_001018864.2,AF-Q15051-F1
199083,NM_001032221.6,NP_001027392.1,AF-P61764-F1
199094,NM_004453.4,NP_004444.2,AF-Q16134-F1
199254,NM_004371.4,NP_004362.2,AF-P53621-F1
199256,NM_004371.4,NP_004362.2,AF-P53621-F1
199259,NM_004946.3,NP_004937.1,AF-Q92608-F1
199260,NM_004946.3,NP_004937.1,AF-Q92608-F1
199261,NM_004946.3,NP_004937.1,AF-Q92608-F1
199436,NM_014176.4,NP_054895.1,AF-A0A024R9A9-F1
199437,NM_014176.4,NP_054895.1,AF-A0A024R9A9-F1
217357,NM_001323289.2,NP_001310218.1,AF-O76039-F1
200949,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200950,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200952,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200932,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200933,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200941,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200942,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200939,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200965,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200944,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
200945,NM_170707.4,NP_733821.1,AF-A0A384MQX1-F1
201603,NM_003000.3,NP_002991.2,AF-P21912-F1
199710,NM_000090.4,NP_000081.2,AF-P02461-F1
199752,NM_000090.4,NP_000081.2,AF-P02461-F1
199715,NM_000090.4,NP_000081.2,AF-P02461-F1
199719,NM_000090.4,NP_000081.2,AF-P02461-F1
199720,NM_000090.4,NP_000081.2,AF-P02461-F1
199728,NM_000090.4,NP_000081.2,AF-P02461-F1
199729,NM_000090.4,NP_000081.2,AF-P02461-F1
199730,NM_000090.4,NP_000081.2,AF-P02461-F1
199735,NM_000090.4,NP_000081.2,AF-P02461-F1
199740,NM_000090.4,NP_000081.2,AF-P02461-F1
199743,NM_000090.4,NP_000081.2,AF-P02461-F1
199747,NM_000090.4,NP_000081.2,AF-P02461-F1
199753,NM_000090.4,NP_000081.2,AF-P02461-F1
200518,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200516,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200513,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200510,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200484,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200499,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200462,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200471,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200460,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200456,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200453,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200446,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200444,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200442,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200440,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200425,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200423,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200417,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200407,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200410,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200405,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200402,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200376,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200757,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200400,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200755,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200753,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200395,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200391,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200749,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200747,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200743,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200741,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200730,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200737,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200370,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200735,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200372,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200368,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200733,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200363,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200360,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200728,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200340,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200337,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200335,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200331,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200327,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200721,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200325,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200321,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200301,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200280,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200278,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200276,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200590,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200586,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200582,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200564,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200772,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200555,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200553,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200551,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200546,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200544,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200540,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200537,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200596,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
200588,NM_000238.4,NP_000229.1,AF-A0A090N8Q0-F1
201133,NM_020975.6,NP_066124.1,AF-A0A024R7T2-F1
199678,NM_001613.4,NP_001604.1,AF-D2JYH4-F1
199676,NM_001613.4,NP_001604.1,AF-D2JYH4-F1
199671,NM_001613.4,NP_001604.1,AF-D2JYH4-F1
199670,NM_001613.4,NP_001604.1,AF-D2JYH4-F1
199666,NM_001613.4,NP_001604.1,AF-D2JYH4-F1
199665,NM_001613.4,NP_001604.1,AF-D2JYH4-F1
200867,NM_000218.3,NP_000209.2,AF-P51787-F1
200878,NM_000218.3,NP_000209.2,AF-P51787-F1
200879,NM_000218.3,NP_000209.2,AF-P51787-F1
200910,NM_000218.3,NP_000209.2,AF-P51787-F1
200911,NM_000218.3,NP_000209.2,AF-P51787-F1
200872,NM_000218.3,NP_000209.2,AF-P51787-F1
200874,NM_000218.3,NP_000209.2,AF-P51787-F1
200814,NM_000218.3,NP_000209.2,AF-P51787-F1
200815,NM_000218.3,NP_000209.2,AF-P51787-F1
200894,NM_000218.3,NP_000209.2,AF-P51787-F1
200817,NM_000218.3,NP_000209.2,AF-P51787-F1
200895,NM_000218.3,NP_000209.2,AF-P51787-F1
200818,NM_000218.3,NP_000209.2,AF-P51787-F1
200819,NM_000218.3,NP_000209.2,AF-P51787-F1
200896,NM_000218.3,NP_000209.2,AF-P51787-F1
200820,NM_000218.3,NP_000209.2,AF-P51787-F1
200897,NM_000218.3,NP_000209.2,AF-P51787-F1
200821,NM_000218.3,NP_000209.2,AF-P51787-F1
200822,NM_000218.3,NP_000209.2,AF-P51787-F1
200898,NM_000218.3,NP_000209.2,AF-P51787-F1
200899,NM_000218.3,NP_000209.2,AF-P51787-F1
200823,NM_000218.3,NP_000209.2,AF-P51787-F1
200824,NM_000218.3,NP_000209.2,AF-P51787-F1
200826,NM_000218.3,NP_000209.2,AF-P51787-F1
200828,NM_000218.3,NP_000209.2,AF-P51787-F1
200893,NM_000218.3,NP_000209.2,AF-P51787-F1
200831,NM_000218.3,NP_000209.2,AF-P51787-F1
200832,NM_000218.3,NP_000209.2,AF-P51787-F1
200900,NM_000218.3,NP_000209.2,AF-P51787-F1
200835,NM_000218.3,NP_000209.2,AF-P51787-F1
200836,NM_000218.3,NP_000209.2,AF-P51787-F1
200837,NM_000218.3,NP_000209.2,AF-P51787-F1
200838,NM_000218.3,NP_000209.2,AF-P51787-F1
200839,NM_000218.3,NP_000209.2,AF-P51787-F1
200901,NM_000218.3,NP_000209.2,AF-P51787-F1
200902,NM_000218.3,NP_000209.2,AF-P51787-F1
200845,NM_000218.3,NP_000209.2,AF-P51787-F1
200904,NM_000218.3,NP_000209.2,AF-P51787-F1
200843,NM_000218.3,NP_000209.2,AF-P51787-F1
200847,NM_000218.3,NP_000209.2,AF-P51787-F1
200905,NM_000218.3,NP_000209.2,AF-P51787-F1
200850,NM_000218.3,NP_000209.2,AF-P51787-F1
200852,NM_000218.3,NP_000209.2,AF-P51787-F1
200853,NM_000218.3,NP_000209.2,AF-P51787-F1
200851,NM_000218.3,NP_000209.2,AF-P51787-F1
200855,NM_000218.3,NP_000209.2,AF-P51787-F1
200856,NM_000218.3,NP_000209.2,AF-P51787-F1
200908,NM_000218.3,NP_000209.2,AF-P51787-F1
200857,NM_000218.3,NP_000209.2,AF-P51787-F1
200858,NM_000218.3,NP_000209.2,AF-P51787-F1
200859,NM_000218.3,NP_000209.2,AF-P51787-F1
200861,NM_000218.3,NP_000209.2,AF-P51787-F1
201075,NM_002474.3,NP_002465.1,AF-P35749-F1
